title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
Hume Cement sells Prai industrial plot for RM39.80 mil,https://www.klsescreener.com/v2/news/view/1261519,2024-01-11 19:02:10,2024-01-12 08:34:15,2024-01-11 18:47:27,"KUALA LUMPUR (Jan 11): Hume Cement Industries Bhd (HCIB), a member of the Hong Leong Group, has accepted an offer to sell its plot of land in the Prai Industrial Estate in Penang for RM39.80 million cash, that will bring it an estimated net gain of RM32 million.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Hume Cement Industries Bhd (HCIB), a member of the Hong Leong Group, has accepted an offer to sell its plot of land in the Prai Industrial Estate in Penang for RM39.80 million cash, that will bring it an estimated net gain of RM32 million.</p></div>

<div class=newsTextDataWrapInner><p>The offer for the leasehold industrial land, together with the buildings built on it, was made by Skygate Technology (KL) Sdn Bhd, according to Hume Cement’s bourse filing on Thursday.</p></div>

<div class=newsTextDataWrapInner><p>While the size of ",Edge,,https://assets.theedgemarkets.com/Hong-Leong-logo-tagline-with-Hume-Cement-Industries-Bhd-name-log_20240111184134_humecement.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Atlan 3Q24 net profit climbs to RM6.5mil,https://www.klsescreener.com/v2/news/view/1261511,2024-01-11 18:33:28,2024-01-11 18:33:28,2024-01-11 18:23:00,"KUALA LUMPUR: Atlan Holdings Bhd expects that the business environment it operates in will remain challenging for the remaining quarter of the financial year ending Feb 29, 2024 (FY24).","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: <a href=""/business/marketwatch/stocks/?qcounter=ATLAN"" target=""_blank"">Atlan Holdings Bhd</a><a href=""http://charts.thestar.com.my/?s=ATLAN"" target=""_blank""><img class=""go-chart"" src=""https://cdn.thestar.com.my/Themes/img/chart.png""></a> expects that the business environment it operates in will remain challenging for the remaining quarter of the financial year ending Feb 29, 2024 (FY24).</p><p>“This expectation stems from the escalating product and operating costs du",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2486037.JPG,https://apicms.thestar.com.my/uploads/images/2024/01/11/2486037.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Daim slams MACC’s probe against him as a deeply disturbing abuse of power,https://www.klsescreener.com/v2/news/view/1261513,2024-01-11 18:35:53,2024-01-12 13:00:42,2024-01-11 18:13:24,Former finance minister Tun Daim Zainuddin has claimed that the Malaysian Anti-Corruption Commission’s (MACC) probe against him is an abuse of power and unlawful.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11):&nbsp;Former finance minister Tun Daim Zainuddin has claimed that the Malaysian Anti-Corruption Commission’s (MACC) probe against him is an abuse of power and unlawful.</p></div>

<div class=newsTextDataWrapInner><p>He said this in his affidavit on Thursday in support of a judicial review application by him and his family members to quash the MACC’s investigation and to release their assets.</p></div>

<div class=newsTextDataWrapInner><p>Daim revealed that he is being investigated under Section 23 of the MACC Act for abuse of power ",新闻,,https://assets.theedgemarkets.com/daim-3_20240111175856_theedgemalaysia.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Bursa Malaysia closes in negative territory at intra day low,https://www.klsescreener.com/v2/news/view/1261495,2024-01-11 18:21:10,2024-01-11 18:21:10,2024-01-11 18:10:28,"KUALA LUMPUR: Bursa Malaysia closed at its intraday low on selling pressure in gaming stocks.At 5 pm, the FTSE Bursa Malaysia KLCI (FBM KLCI) decreased by 3.86 points to 1,483.00 from the previous day&#039;s close of 1,486.86.The benchmark index opened slightly ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Bursa Malaysia closed at its intraday low on selling pressure in gaming stocks.</p><p>At 5 pm, the FTSE Bursa Malaysia KLCI (FBM KLCI) decreased by 3.86 points to 1,483.00 from the previous day&#039;s close of 1,486.86.</p><p>The benchmark index opened slightly better at 1,487.15 and reached its highest point of 1,492.44 in the early morning session.</p><p>Decliners outnumbered gainers on the broader market, 568 to 406, while 447 counters remained unchanged, 797 were untraded, and 29 others were suspended.</p><p>Turnove",Corporate,,https://assets.nst.com.my/images/articles/clo11_NSTfield_image_listing_featured_v2.var_1704967825.jpg,https://assets.nst.com.my/images/articles/19nt03bursa3_1704967818.jpg,79,NST,https://www.nst.com.my/business/corporate
Hume Cement to dispose of land in Prai for RM39.8mil,https://www.klsescreener.com/v2/news/view/1261485,2024-01-11 18:11:26,2024-01-11 18:11:26,2024-01-11 18:01:00,"KUALA LUMPUR: Hume Cement Industries Bhd (HCIB) has accepted an offer to dispose of a parcel of land together with the buildings thereon in Prai Industrial Estate, Pulau Pinang for RM39.8mil.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: <a href=""/business/marketwatch/stocks/?qcounter=HUMEIND"" target=""_blank"">Hume Cement Industries Bhd</a><a href=""http://charts.thestar.com.my/?s=HUMEIND"" target=""_blank""><img class=""go-chart"" src=""https://cdn.thestar.com.my/Themes/img/chart.png""></a> (HCIB) has accepted an offer to dispose of a parcel of land together with the buildings thereon in Prai Industrial Estate, Pulau Pinang for RM39.8mil.</p><p>In a filing with Bursa Malaysia, HCIB said its wholly-owned subs",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2486012.JPG,https://apicms.thestar.com.my/uploads/images/2024/01/11/2486012.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Kedah MB gives statement at Putrajaya MACC over Kedah Football Association case,https://www.klsescreener.com/v2/news/view/1261479,2024-01-11 18:02:11,2024-01-12 08:30:28,2024-01-11 17:57:23,"PUTRAJAYA (Jan 11): Kedah Menteri Besar Datuk Seri Muhammad Sanusi Md Nor was at the Malaysian Anti-Corruption Commission (MACC) headquarters here on Thursday for about three hours, believed to assist investigations over allegations of corruption relating to the Kedah Football Association (KFA).","<div class=newsTextDataWrapInner><p>PUTRAJAYA (Jan 11): Kedah Menteri Besar Datuk Seri Muhammad Sanusi Md Nor was at the Malaysian Anti-Corruption Commission (MACC) headquarters here on Thursday for about&nbsp;three hours, believed to assist&nbsp;investigations over&nbsp;allegations of corruption relating to the Kedah Football Association (KFA).</p></div>

<div class=newsTextDataWrapInner><p>Muhammad Sanusi was seen leaving the MACC headquarters at about&nbsp;11.37 am after arriving&nbsp;at 8.30am, but managed to evade&nbsp;the media waiting outside the premises.</p></div>

<div class=news",,,https://assets.theedgemarkets.com/Kedah-MB-Menteri-Besar-Sanusi-filepix-svd-Tues18072023_20240111174632_bernama.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Bursa closes lower ahead of US CPI data,https://www.klsescreener.com/v2/news/view/1261477,2024-01-11 18:02:10,2024-01-12 08:30:31,2024-01-11 17:54:25,"Bursa Malaysia took a breather to end at an intraday low on Thursday, dragged down mainly by the consumer products and services as well as industrial products and services sectors, ahead of the release of US consumer price index (CPI) data later in the day.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Bursa Malaysia took a breather to end at an intraday low on Thursday, dragged down mainly by the consumer products and services as well as industrial products and services sectors,&nbsp;ahead of the release of US consumer price index (CPI) data later in the day.&nbsp;</p></div>

<div class=newsTextDataWrapInner><p>Genting Malaysia Bhd lost 17 sen to RM2.68, Petronas Chemicals Group Bhd slid 12 sen to RM6.88, Genting Bhd eased 19 sen to RM4.68, and Press Metal Aluminium Holdings Bhd was eight sen lower at RM4.82. These stocks pulled d",,,https://assets.theedgemarkets.com/closing-market-down_theedgemarkets_218.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Rapid Synergy highlights proposed disposal of landed properties in UMA reply, hits limit down for second straight day",https://www.klsescreener.com/v2/news/view/1261475,2024-01-11 18:02:09,2024-01-12 08:04:14,2024-01-11 17:53:57,"Both Rapid Synergy and Imaspro Corp Bhd, which received unusual market activity (UMA) queries from Bursa Malaysia on Wednesday (Jan 10), have responded to the local stock exchange operator.

In response to Bursa's query on Thursday, industrial mould manufacturer Rapid Synergy said its management is currently considering proposals to sell certain landed properties of the company and its subsidiaries.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Both Rapid Synergy and Imaspro Corp Bhd, which received unusual market activity (UMA) queries from Bursa Malaysia on Wednesday (Jan 10), have responded to the local stock exchange operator.</p></div>

<div class=newsTextDataWrapInner><p>In response to Bursa's query on Thursday, industrial mould manufacturer Rapid Synergy said its management is currently considering proposals to sell certain landed properties of the company and its subsidiaries.</p></div>

<div class=newsTextDataWrapInner><p>However, it said these proposals are stil",,,https://assets.theedgemarkets.com/rapid-synergy_rapidsynergy.com_.my_.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Arson attack on Beruas MP’s home: Police record statements from seven individuals,https://www.klsescreener.com/v2/news/view/1261461,2024-01-11 17:50:51,2024-01-12 01:04:08,2024-01-11 17:42:03,"IPOH (Jan 11): Police have recorded statements from seven individuals regarding the arson attack on the residence of Berus Member of Parliament (MP) Datuk Ngeh Koo Ham in Taman Semarak Jaya, Ayer Tawar, early Wednesday (Jan 10) morning.","<div class=newsTextDataWrapInner><p>IPOH (Jan 11): Police have recorded statements from seven individuals regarding the arson attack on the residence of Berus Member of Parliament (MP) Datuk Ngeh Koo Ham in Taman Semarak Jaya, Ayer Tawar, early Wednesday (Jan 10) morning.</p></div>

<div class=newsTextDataWrapInner><p>Perak police chief&nbsp;Datuk Seri Mohd Yusri Hassan Basri, however, said no arrest was made so far.</p></div>

<div class=newsTextDataWrapInner><p>“Police are also monitoring and increasing patrol around the MP’s residential area,” he said in a statement on Thursday.</p></di",Edge,,https://assets.theedgemarkets.com/PDRM-Police-Di-Raja-Malaysia-logo-svd-off-24092020story_20240111173638_bernama.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Court allows five corruption charges against Bersatu's Adam Radlan to be tried together,https://www.klsescreener.com/v2/news/view/1261459,2024-01-11 17:50:50,2024-01-12 00:48:58,2024-01-11 17:41:33,The Sessions Court here on Thursday allowed an application by the prosecution for five corruption charges related to the Jana Wibawa programme against Segambut Bersatu deputy division chief Adam Radlan Adam Muhammad to be tried together.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): The Sessions Court here on Thursday allowed an application by&nbsp;the prosecution for five corruption charges related to the Jana Wibawa programme against&nbsp;Segambut Bersatu deputy division chief Adam Radlan Adam Muhammad to be tried together.</p></div>

<div class=newsTextDataWrapInner><p>Judge Suzana Hussin allowed the application by deputy public prosecutor Mohd Fadhly Mohd Zamry after lawyer Alaistair Brandah Norman,&nbsp;representing Adam Radlan, did not object to it.</p></div>

<div class=newsTextDataWrapInner><p>&nbsp;""T",Edge,,https://assets.theedgemarkets.com/20230221_PEO_JANA WIBAWA 13_MSY_Adam Radlan_20230529135948_theedgemalaysia_0.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Malaysia's economy to benefit from higher demand in semiconductors, tourism in 2024 - Tengku Zafrul",https://www.klsescreener.com/v2/news/view/1261445,2024-01-11 17:44:27,2024-01-11 17:44:27,2024-01-11 17:40:00,"KUALA LUMPUR: Malaysia’s economy is expected to benefit from the semiconductor exports, lifted by the global technology upcycle, as well as strong momentum in the tourism sector in 2024, said Minister of Investment, Trade and Industry Tengku Datuk Seri Zafrul Abdul Aziz.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Investment, Trade and Industry Minister Tengku Datuk Seri Zafrul Abdul Aziz</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: Malaysia’s economy is expected to benefit from the semiconductor exports, lifted by the global technology upcycle, as well as strong momentum in the tourism sector in 2024, said Minister of Investment, Trade and Industry Tengku Datuk Seri Zafrul Abdul Aziz.</p><p>He noted that the country is cautiously optimistic this year, backed by stronger macroeconomic numbers in 202",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485899.jpg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485899.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"Malaysia's economy to benefit from higher demand for semiconductors, tourism in 2024, says Zafrul",https://www.klsescreener.com/v2/news/view/1261457,2024-01-11 17:50:49,2024-01-12 00:48:56,2024-01-11 17:32:03,"Malaysia’s economy is expected to benefit from semiconductor exports, lifted by the global technology upcycle, as well as strong momentum in the tourism sector in 2024, said Minister of Investment, Trade and Industry Tengku Datuk Seri Zafrul Abdul Aziz.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Malaysia’s economy is expected to benefit from semiconductor exports, lifted by the global technology upcycle, as well as&nbsp;strong momentum in the tourism sector in 2024, said&nbsp;Minister of Investment, Trade and Industry Tengku Datuk Seri Zafrul Abdul Aziz.</p></div>

<div class=newsTextDataWrapInner><p>He noted that the country&nbsp;is&nbsp;cautiously optimistic this year,&nbsp;backed by stronger macroeconomic numbers in 2023, including an expected growth of 4% as well as lower inflation and unemployment rates, and an improvin",Edge,,https://assets.theedgemarkets.com/Semiconductor-2_20230726105040_theedgemalaysia_1.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Firm operating Johor EV charging systems bay that caught fire had no licence — Energy Commission,https://www.klsescreener.com/v2/news/view/1261455,2024-01-11 17:50:48,2024-01-12 00:34:10,2024-01-11 17:31:13,"PUTRAJAYA (Jan 11): The company that operated the electric vehicle charging systems (EVCS) bay in Johor which caught fire on Dec 31 last year, was found to be operating without a licence from the Energy Commission (ST).","<div class=newsTextDataWrapInner><p>PUTRAJAYA (Jan 11): The company that operated the electric vehicle charging systems&nbsp;(EVCS) bay in Johor which caught fire on Dec 31 last year, was found to be operating without a licence from the Energy Commission.</p></div>

<div class=newsTextDataWrapInner><p>The&nbsp;Energy Commission said that the Electricity Supply Act 1990 (Act 447) and the Electricity Regulations 1994 provide that energy supply activities from any installation must be carried out by obtaining a valid licence from the Commission.</p></div>

<div class=newsTextDataWrapInner><p>",Edge,,https://assets.theedgemarkets.com/An-electric-car-vehicle-EV-charging-point-at-roadside-London-UK-Oct19.2021-px-TobyMelville_20240111172345_reuters.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Securities Commission charges Pixelvest director with money laundering RM164.5mil,https://www.klsescreener.com/v2/news/view/1261443,2024-01-11 17:44:25,2024-01-11 17:44:25,2024-01-11 17:28:00,KUALA LUMPUR: The Securities Commission Malaysia (SC) has charged Pixelvest Sdn Bhd director Sophia Chin Wai Lan with money laundering offences involving more than RM164.5mil.,"<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: The Securities Commission Malaysia (SC) has charged Pixelvest Sdn Bhd director Sophia Chin Wai Lan with money laundering offences involving more than RM164.5mil.</p><p>The SC said Chin was charged with a total of 17 offences under Section 4(1)(b) of the Anti-Money Laundering, Anti-Terrorism Financing and Proceeds of Unlawful Activities Act 2001 for receiving proceeds of unlawful activities.</p><p>According to the charges, Chin received the illegal proceeds in her per",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485920.jpg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485920.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Agreement finalising Johor-Singapore Special Economic Zone to be signed by year end — state exco member,https://www.klsescreener.com/v2/news/view/1261429,2024-01-11 17:34:11,2024-01-12 00:34:07,2024-01-11 17:24:07,"The agreement to finalise the establishment of the Johor-Singapore Special Economic Zone (JS-SEZ) will be signed by the fourth quarter of this year, said Johor Investment, Trade and Consumer Affairs Committee chairman Lee Ting Han.","<div class=newsTextDataWrapInner><p>JOHOR BAHRU (Jan 11): The agreement to finalise the establishment of the Johor-Singapore Special Economic Zone (JS-SEZ) will be signed by the fourth quarter of this year, said Johor Investment, Trade and Consumer Affairs Committee chairman Lee Ting Han.</p></div>

<div class=newsTextDataWrapInner><p>He said the agreement containing the details to develop the economic zone will be signed at the Malaysia-Singapore Leaders’ Retreat taking place near&nbsp;the end of 2024.</p></div>

<div class=newsTextDataWrapInner><p>“Today’s (Thursday) memorandum of unders",Edge,,https://assets.theedgemarkets.com/FW1343225_JB13_27112023_PERSIDANGAN_DUN_JOHOR-lpr Lee Ting Han_20231128160853_bernama_1.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
The SC charges director of Pixelvest with money laundering offences for more than RM164.5m sum,https://www.klsescreener.com/v2/news/view/1261419,2024-01-11 17:30:28,2024-01-11 17:30:28,2024-01-11 17:22:12,"KUALA LUMPUR: The Securities Commission (SC) has charged the director of Pixelvest Sdn Bhd, Sophia Chin, with money laundering offences involving more than RM164.5 million.Chin was charged  with 17 offences under section 4(1)(b) of the Anti- Money Laundering, Terrorism Financing ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: The Securities Commission (SC) has charged the director of Pixelvest Sdn Bhd, Sophia Chin, with money laundering offences involving more than RM164.5 million.</p><p>Chin was charged  with 17 offences under section 4(1)(b) of the Anti- Money Laundering, Terrorism Financing and Proceeds of Unlawful Activities 2001 for receiving proceeds from unlawful activities.</p><p>The SC said Chin received illegal proceeds in her personal bank accounts as well as in several companies of which she is a director/partner.</p><p>""These co",Corporate,,https://assets.nst.com.my/images/articles/scp11_NSTfield_image_listing_featured_v2.var_1704964928.jpg,https://assets.nst.com.my/images/articles/securities_comission_1704964921.jpg,79,NST,https://www.nst.com.my/business/corporate
Bursa Malaysia extends losses; Rapid Synergy hits limit down,https://www.klsescreener.com/v2/news/view/1261427,2024-01-11 17:33:47,2024-01-11 17:33:47,2024-01-11 17:19:00,KUALA LUMPUR: Bursa Malaysia finished lower on Thursday as investors continued to play on the selling side.,"<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: Bursa Malaysia finished lower on Thursday as investors continued to play on the selling side.</p><p>Under persistent selling interest, the FBM KLCI closed down 3.86 points, or 0.26% at 1,483.0.</p><p>In the broader market, losers outnumbered gainers with 568 stocks ending lower and 406 stocks finishing higher. Activities were encouraging with 4.64 billion shares worth RM3bil changed hands.</p><p>The three stocks linked to Datuk Dr Yu Kuan Chon are among the top loser",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485894.jpg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485894.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Industrial Production Index up 0.6pc year-on-year in November 2023 thanks to mining and electricity sectors,https://www.klsescreener.com/v2/news/view/1261403,2024-01-11 17:10:54,2024-01-11 17:10:54,2024-01-11 17:09:44,"KUALA LUMPUR: Malaysia&#039;s Industrial Production Index (IPI) saw a slight increase of 0.6 per cent year-on-year (YoY) in November 2023 backed by modest expansion in the mining, and electricity sectors.The mining sector was up at 1.9 per cent (October 2023: 7.4 per cent), ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Malaysia&#039;s Industrial Production Index (IPI) saw a slight increase of 0.6 per cent year-on-year (YoY) in November 2023 backed by modest expansion in the mining, and electricity sectors.</p><p>The mining sector was up at 1.9 per cent (October 2023: 7.4 per cent), while the electricity sector by 4.2 per cent (October 2023: 5.6 per cent).</p><p>Meanwhile, the manufacturing sector was down to negative 0.1 per cent following positive growth for two consecutive months (October 2023: 0.9 per cent). On a month-on-month com",Economy,,https://assets.nst.com.my/images/articles/ipi11_NSTfield_image_listing_featured_v2.var_1704964200.jpg,https://assets.nst.com.my/images/articles/production_1704964174.jpg,81,NST,https://www.nst.com.my/business/economy
"Malaysia to continue wooing global electric vehicle brands, says Zafrul",https://www.klsescreener.com/v2/news/view/1261397,2024-01-11 17:04:07,2024-01-12 00:19:02,2024-01-11 17:01:51,"Malaysia, which has attracted leading American multinational Tesla to set up its regional headquarters here last year, plans to woo more companies like the electric vehicle (EV) giant to set up assembly plants here.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Malaysia, which has attracted leading American multinational Tesla to set up its regional headquarters here last year, plans to woo more companies like the electric vehicle (EV) giant to set up assembly plants here.</p></div>

<div class=newsTextDataWrapInner><p>Investment, Trade and Industry Minister Tengku Datuk Seri Zafrul Abdul Aziz said the endgame is to have the likes of Tesla build their plants in the country.</p></div>

<div class=newsTextDataWrapInner><p>Currently, many EV makers are procuring components from Malaysia “in ",新闻,,https://assets.theedgemarkets.com/zafrul-FW1341137_USA08_17112023_PC-lpr_20231118154221525_20240111170003_bernama.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Prolintas obtains RM2.7b financing to restructure four highway concessions for IPO plans,https://www.klsescreener.com/v2/news/view/1261395,2024-01-11 17:04:06,2024-01-12 00:18:59,2024-01-11 16:54:46,"Prolintas Managers Sdn Bhd, wholly owned by Projek Lintasan Kota Holdings Sdn Bhd (Prolintas), has successfully obtained RM2.7 billion worth of financing to restructure four highway concessions it owns, paving the way for the listing of the respective concession companies.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Prolintas Managers Sdn Bhd, wholly owned by Projek Lintasan Kota Holdings Sdn Bhd (Prolintas), has successfully obtained RM2.7 billion worth of financing to restructure four highway concessions it owns, paving the way for the listing&nbsp;of the respective concession companies.</p></div>

<div class=newsTextDataWrapInner><p>The Prolintas group obtained the Tawarruq Asset Financing from Bank Pembangunan Malaysia Bhd, according to a joint statement from the two entities on Thursday.</p></div>

<div class=newsTextDataWrapInner><p>Prol",新闻,,https://assets.theedgemarkets.com/305454455_5561050153980016_286290828490039048_n_20240111164635_prolintas@facebook.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Malaysia&#039;s manufacturing sector sales value fell 2.6pc in November 2023,https://www.klsescreener.com/v2/news/view/1261389,2024-01-11 17:01:01,2024-01-11 17:01:01,2024-01-11 16:48:13,"KUALA LUMPUR: Malaysia&#039;s manufacturing sector experienced a 2.6 per cent decline in sales value in November 2023,  from a significant drop in sales value of petroleum, chemical rubber, and plastic and electric and electronics products.Petroleum, chemical rubber, and plastic  was ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Malaysia&#039;s manufacturing sector experienced a 2.6 per cent decline in sales value in November 2023,  from a significant drop in sales value of petroleum, chemical rubber, and plastic and electric and electronics products.</p><p>Petroleum, chemical rubber, and plastic  was down 10.8 per cent, while electric and electronics products was down 5.3 per cent.</p><p>The Department of Statistics Malaysia (DOSM) said the sales value of export-oriented industries, which accounted for more than two-thirds of total sales, post",Economy,,https://assets.nst.com.my/images/articles/dos11_NSTfield_image_listing_featured_v2.var_1704962889.jpg,https://assets.nst.com.my/images/articles/manufacturing_1704962882.jpg,81,NST,https://www.nst.com.my/business/economy
"UEM Sunrise unveils revamped hUb prop, a virtual concierge app with new features",https://www.klsescreener.com/v2/news/view/1261381,2024-01-11 16:49:01,2024-01-12 00:04:23,2024-01-11 16:38:16,"UEM Sunrise Bhd unveiled an enhanced version of its virtual concierge app named hUb prop at Kiara Bay Sales Gallery, Kepong here on Thursday.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): UEM Sunrise Bhd unveiled an enhanced version of its virtual concierge app named hUb prop at&nbsp;Kiara Bay Sales Gallery, Kepong here on Thursday.&nbsp;</p></div>

<div class=newsTextDataWrapInner><p>“Digitalisation has always been our top priority. We are committed to introducing cutting-edge solutions for our customers, and building an app that assists property investors and homeowners in navigating their home-ownership journey with ease and efficiency,” said UEM Sunrise chief executive officer Sufian Abdullah.&nbsp;</p></div>

<",Edge,,https://assets.theedgemarkets.com/20240111_PEO_UEMSUNRISE EMPOWERING THE HOMESHIP JOURNEY LAUNCH 8_SAM (1)_20240111162802_theedgemalaysia.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Knight Frank Malaysia: Residential property market improved in first nine months of 2023,https://www.klsescreener.com/v2/news/view/1261377,2024-01-11 16:32:06,2024-01-11 23:34:22,2024-01-11 16:18:19,"KUALA LUMPUR (Jan 11): Malaysia’s residential property market improved in the first nine months of 2023, with both transaction volume and value registering a year-on-year growth of 1.3% and 3.5% respectively, according to Knight Frank Malaysia.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Malaysia’s residential property market improved in the first nine months of 2023, with both transaction volume and value registering a year-on-year growth of 1.3% and 3.5% respectively, according to Knight Frank Malaysia.</p></div>

<div class=newsTextDataWrapInner><p>In its recently released “Real Estate Highlights 2nd Half of 2023” report, the international property consultancy highlighted that the overall residential property market is showing an uptick in both transaction volume and value, partly due to developers having enhanced",,,https://assets.theedgemarkets.com/Malaysia-property-housing-homes-15052023-story-filepx-CROPPED-OUT-WATERMARK_20240111162518_bernama.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Market Views: Transition to take off in 2024,https://www.klsescreener.com/v2/news/view/1261371,2024-01-11 16:18:58,2024-01-15 13:46:20,2024-01-11 16:10:00,"Wong Chew Hann

Head Of Equity Research

Maybank Investment Bank Bhd","<div class=newsTextDataWrapInner><p><span style=""font-style: italics;"">This article first appeared in Capital, The Edge Malaysia Weekly on December 25, 2023 - December 31, 2023</span></p></div><h3><span style=""color:#d35400;"">Wong Chew Hann</span></h3>

<div class=newsTextDataWrapInner><p><strong>Head Of Equity Research</strong></p></div>

<div class=newsTextDataWrapInner><p><strong>Maybank Investment Bank Bhd</strong></p></div><div class=inPageAd id=div-gpt-ad-inpage></div>

<div class=""mt-3 imgw-200 embed-right"">
<a class=""mobx embedimg-icon"" data-rel=""ceolightbox"" href=""//myassets.th",Edge,,https://assets.theedgemarkets.com/62_Sarawak.jpg,,54,TheEdge,http://www.theedgemarkets.com/options/edge
Market Views: Malaysian bond market a beacon of resilience in 2023,https://www.klsescreener.com/v2/news/view/1261369,2024-01-11 16:18:57,2024-01-15 13:03:26,2024-01-11 16:10:00,"Hanifah Hashim

Head

Franklin Templeton Asset Management (Malaysia) Sdn Bhd","<div class=newsTextDataWrapInner><p><span style=""font-style: italics;"">This article first appeared in Capital, The Edge Malaysia Weekly on December 25, 2023 - December 31, 2023</span></p></div><h3><span style=""color:#d35400;"">Hanifah Hashim</span></h3>

<div class=newsTextDataWrapInner><p><strong>Head</strong></p></div>

<div class=newsTextDataWrapInner><p><strong>Franklin Templeton Asset Management (Malaysia) Sdn Bhd</strong></p></div><div class=inPageAd id=div-gpt-ad-inpage></div>

<div class=""mt-3 imgw-200 embed-right"">
<a class=""mobx embedimg-icon"" data-rel=""ceolightbox"" href=""//mya",Edge,,https://assets.theedgemarkets.com/MV_Hanifah_BankNegara_TEM1504_20240103191843_theedgemalaysia.jpg,,54,TheEdge,http://www.theedgemarkets.com/options/edge
"Most Asian stocks, currencies gain; US inflation data on tap",https://www.klsescreener.com/v2/news/view/1261373,2024-01-11 16:22:27,2024-01-11 16:22:27,2024-01-11 16:09:00,"MOST emerging Asian currencies and equities posted modest gains on Thursday, with the South Korean won leading gains, as traders keenly awaited U.S. inflation data for clues on the Federal Reserve's timeline on monetary policy easing.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>MOST emerging Asian currencies and equities posted modest gains on Thursday, with the South Korean won leading gains, as traders keenly awaited U.S. inflation data for clues on the Federal Reserve's timeline on monetary policy easing.</p><p>The won appreciated as much as 0.6% against the U.S. dollar, while stocks in Seoul edged higher, after the South Korean central bank kept its benchmark rate unchanged and hinted it might pivot towards easing along with its global peers.</p><p>""",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485657.jpg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485657.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
